shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence
50085,35.227870,-80.871105,40044
50085,35.227875,-80.871245,40045
50085,35.227885,-80.871385,40046
50085,35.227887,-80.871404,40047
50085,35.227902,-80.871626,40048
50085,35.227922,-80.872039,40049
50085,35.227932,-80.872304,40050
50085,35.227939,-80.872424,40051
50085,35.227939,-80.872424,50001
50085,35.227951,-80.872612,50002
50085,35.227954,-80.872755,50003
50085,35.227956,-80.872873,50004
50085,35.227953,-80.872992,50005
50085,35.227946,-80.873110,50006
50085,35.227939,-80.873192,50007
50085,35.227922,-80.873322,50008
50085,35.227901,-80.873451,50009
50085,35.227896,-80.873478,50010
50085,35.227881,-80.873555,50011
50085,35.227859,-80.873654,50012
50085,35.227825,-80.873792,50013
50085,35.227787,-80.873929,50014
50085,35.227744,-80.874065,50015
50085,35.227712,-80.874155,50016
50085,35.227680,-80.874241,50017
50085,35.227641,-80.874328,50018
50085,35.227582,-80.874454,50019
50085,35.227514,-80.874582,50020
50085,35.227467,-80.874664,50021
50085,35.227411,-80.874757,50022
50085,35.227353,-80.874848,50023
50085,35.227290,-80.874936,50024
50085,35.227225,-80.875019,50025
50085,35.227157,-80.875100,50026
50085,35.227086,-80.875176,50027
50085,35.226917,-80.875356,50028
50085,35.226656,-80.875624,50029
50085,35.226377,-80.875911,50030
50085,35.226260,-80.876037,50031
50085,35.226222,-80.876078,50032
50085,35.226062,-80.876243,50033
50085,35.225802,-80.876508,50034
50085,35.225597,-80.876723,50035
50085,35.225507,-80.876817,50036
50085,35.225338,-80.876998,50037
50085,35.225057,-80.877288,50038
50085,35.224972,-80.877373,50039
50085,35.224972,-80.877373,60001
50085,35.224853,-80.877493,60002
50085,35.224686,-80.877675,60003
50085,35.224424,-80.877962,60004
50085,35.224208,-80.878188,60005
50085,35.223963,-80.878432,60006
50085,35.223747,-80.878672,60007
50085,35.223789,-80.879361,60008
50085,35.223800,-80.879555,60009
50085,35.223847,-80.880317,60010
50085,35.223931,-80.881702,60011
50085,35.223977,-80.882800,60012
50085,35.223987,-80.883046,60013
50085,35.223999,-80.883242,60014
50085,35.224027,-80.883714,60015
50085,35.224027,-80.883714,70001
50085,35.224074,-80.884517,70002
50085,35.224075,-80.884532,70003
50085,35.224094,-80.885627,70004
50085,35.224112,-80.886138,70005
50085,35.224206,-80.888627,70006
50085,35.224293,-80.891100,70007
50085,35.224390,-80.893759,70008
50085,35.224390,-80.893759,80001
50085,35.224402,-80.894072,80002
50085,35.224437,-80.896171,80003
50085,35.224449,-80.896508,80004
50085,35.224485,-80.897538,80005
50085,35.224503,-80.897886,80006
50085,35.224549,-80.898825,80007
50085,35.224553,-80.898903,80008
50085,35.224573,-80.899176,80009
50085,35.224573,-80.899176,90001
50085,35.224613,-80.899703,90002
50085,35.224710,-80.901003,90003
50085,35.224721,-80.901143,90004
50085,35.224771,-80.901815,90005
50085,35.224795,-80.902094,90006
50085,35.224827,-80.902478,90007
50085,35.224883,-80.903156,90008
50085,35.224971,-80.904408,90009
50085,35.225008,-80.904927,90010
50085,35.225008,-80.904927,100001
50085,35.225072,-80.905847,100002
50085,35.225144,-80.906888,100003
50085,35.225155,-80.906996,100004
50085,35.225161,-80.907049,100005
50085,35.225168,-80.907103,100006
